Date,Singapore,Australia,Canada,Germany,Japan,Switzerland,U.K.,U.S. NASDAQ,U.S.,France,Netherlands,Sweden,Italy,China,Chile,Indonesia,Philippines,Poland,US SmallCap,Malaysia,Taiwan,Mexico,Korea,Brazil,South Africa,Denmark,India,China,Hong Kong,Thailand,Turkey,Spain,Vietnam,Saudi Arabia
4/28/06,1249.1982,1440.2152,1791.9984,1720.1598,3337.8455,3812.0009,3092.5682,2476.6383,4303.9928,1849.2546,2253.0321,5997.0062,592.4575,38.5571,1761.0722,0.305,10.7465,852.7889,888.1322,132.0197,272.249,5476.2911,0.5106,2685.5967,138.3616,4190.9841,13.1539,38.5524,1642.2614,10.8526,698388.3899,609.5454,,
5/31/06,1148.5332,1356.7979,1744.5981,1629.5601,3129.5694,3688.2272,3050.3481,2325.5945,4180.1246,1792.9432,2146.8394,5590.8749,586.1743,36.2609,1642.0506,0.2618,10.7882,751.0044,838.2467,129.1564,253.9926,4858.4179,0.4714,2249.4737,116.4521,4005.9828,11.2641,36.2741,1551.2139,9.8818,505662.941,592.3033,,
6/30/06,1175.962,1370.5921,1717.1545,1610.8073,3093.745,3681.9449,3092.6012,2319.4877,4185.6667,1804.9427,2144.1916,5609.0802,584.3818,36.949,1616.0472,0.2626,10.0499,753.2799,843.6073,125.468,247.9156,4982.2156,0.464,2389.1108,112.2069,3963.0238,11.5149,37.0078,1555.4125,9.4565,468566.4251,599.9373,,
7/31/06,1178.3103,1388.2455,1722.2017,1604.9681,3076.5282,3796.0658,3166.5869,2233.9032,4211.4994,1815.2575,2196.8313,5517.9401,587.0485,37.9241,1621.7369,0.2794,11.5563,877.7588,816.1288,128.9421,233.9346,5324.4897,0.4628,2414.2808,112.9482,3947.6791,11.5257,38.0046,1582.5966,9.786,504871.7658,614.6132,,
8/31/06,1222.9725,1432.6486,1791.5919,1663.275,3122.3148,3897.6688,3275.4002,2334.78,4311.7104,1875.0355,2286.5549,5728.1436,611.3217,38.7464,1679.1745,0.2964,11.4718,810.0287,840.2673,132.4258,238.8846,5511.1132,0.4742,2402.2913,112.5788,4203.4118,12.6105,38.8559,1638.6475,9.9768,537021.1949,634.42,,
9/29/06,1261.5761,1419.4045,1738.0284,1688.3293,3058.3465,3953.3683,3265.2296,2415.7022,4422.7185,1891.2584,2357.8962,5994.884,610.4318,39.8986,1747.8321,0.3114,12.824,788.6456,847.3358,133.1566,248.6467,5780.4353,0.4889,2357.3586,105.5587,4305.5832,13.6042,40.0911,1655.2123,10.0964,512620.7526,668.2864,,
10/31/06,1366.0216,1539.1893,1821.4249,1772.9001,3111.4561,4059.0646,3431.3371,2532.1003,4566.8188,1942.1038,2367.15,6376.456,633.4371,42.6266,1873.6239,0.3224,13.7003,860.7351,896.1193,138.7514,250.7404,6176.3848,0.4868,2564.0896,117.0977,4494.558,14.5084,42.7656,1686.7562,10.8843,591053.2937,717.0206,,
11/30/06,1465.3159,1601.9485,1873.9044,1854.3836,3132.8709,4188.791,3536.7937,2604.4838,4653.668,2015.1236,2427.1596,6633.9481,667.2363,47.2789,1988.5212,0.3544,14.0791,949.7296,919.5273,154.2528,276.9771,6453.2135,0.514,2714.4874,126.6422,4787.9872,15.3352,47.4226,1783.9914,11.4047,547884.6546,748.5031,586.0298,
12/29/06,1556.5344,1657.3175,1861.4994,1931.0266,3209.2823,4263.5246,3630.0117,2588.4202,4718.544,2085.8894,2520.745,7185.9167,680.8195,54.1443,2075.5132,0.3724,15.4295,966.6084,922.5565,161.2817,280.81,6841.1657,0.5212,2935.691,136.6966,4998.5075,15.8157,54.3007,1896.3373,10.3108,578286.805,760.8271,866.6235,
1/31/07,1618.0208,1659.3374,1856.4258,1954.934,3236.2739,4343.2896,3625.9477,2641.1353,4789.8954,2079.4106,2527.4412,7275.868,680.401,51.8491,2165.0188,0.3547,17.0024,1004.85,937.9887,178.0712,273.108,7011.6053,0.4939,2966.0278,136.4571,5135.0886,16.22,52.2116,1927.2938,9.9898,621198.0217,773.6914,1287.037,
2/28/07,1629.2774,1726.4954,1869.9977,1972.7004,3365.8839,4258.3229,3636.4013,2592.3649,4696.2303,2080.0545,2530.686,7053.0813,673.0586,50.9381,2135.461,0.3423,15.9679,948.196,930.5236,178.9993,277.9278,6739.2133,0.5147,2882.7227,136.8855,5144.3359,14.8199,51.3153,1877.8218,10.4956,622928.8604,768.7644,1293.248,
3/30/07,1719.7375,1828.4619,1921.8803,2059.0943,3304.2238,4358.3303,3795.7204,2599.7712,4748.6852,2144.0854,2707.6723,7460.1857,686.8784,52.8925,2220.0684,0.3649,16.8101,1057.1969,940.4915,191.1094,271.8049,7247.6869,0.5287,3115.3018,144.3116,5362.5251,15.2825,53.2975,1907.441,10.6497,661176.0203,791.8023,1100.568,
4/30/07,1792.4548,1931.3074,2038.5045,2239.2274,3238.8045,4646.6471,3976.9641,2711.8529,4959.0516,2316.2285,2926.2017,8214.9032,736.5587,54.7579,2477.5426,0.3956,17.3413,1124.4833,957.4499,204.0858,271.1906,7384.9901,0.5604,3306.5955,157.597,5731.8012,17.137,55.2272,1952.156,11.2938,703635.4857,800.6697,931.7595,
5/31/07,1880.4346,1960.6867,2213.2521,2310.6856,3290.9698,4585.5189,4065.6136,2800.0206,5132.048,2339.528,2903.3964,8093.377,719.7988,58.492,2533.3757,0.4134,19.2352,1131.2518,996.6658,211.7941,281.8058,8222.0735,0.6064,3691.9179,151.7689,5851.75,18.343,58.9108,1991.7903,12.0099,764918.2959,843.1744,1129.311,
6/29/07,1899.8172,2021.5865,2210.2763,2353.7108,3281.1058,4470.1994,4134.0697,2799.9965,5046.7393,2319.2797,2896.0796,7978.3426,703.5257,65.1367,2677.0714,0.4254,20.3788,1199.3666,982.242,208.4377,308.1443,8165.2489,0.6259,3849.1997,149.0107,5704.0209,18.4837,65.665,2019.8434,12.5841,765449.4846,822.4374,1014.211,
7/31/07,1923.4694,1994.6205,2204.9472,2267.5681,3274.3208,4396.4071,4032.9408,2739.802,4890.279,2235.9004,2885.6909,8003.8844,683.3548,71.8203,2612.0514,0.4649,20.0278,1207.2287,914.9666,211.8621,314.1221,7829.9194,0.6935,4012.2278,149.3824,5918.8386,19.5951,72.4799,2160.7913,14.3863,888636.457,834.5124,871.2957,
8/31/07,1854.1945,1968.3073,2205.8462,2271.325,3177.6292,4372.5965,4037.7283,2797.2153,4963.5738,2194.1938,2800.1078,7638.6287,680.3595,77.0346,2596.1172,0.437,18.7479,1143.6422,935.6503,194.451,302.9871,7738.2671,0.6625,3869.315,148.4234,5890.5882,18.9953,77.4498,2171.6313,13.5351,821877.2113,816.6525,852.252,
9/28/07,2074.2669,2260.9445,2422.3999,2440.1525,3235.0465,4537.7166,4192.7572,2911.5971,5149.1544,2307.2631,3025.5012,8168.8105,705.834,91.9736,2609.5096,0.4914,20.3307,1210.6818,951.7016,211.2028,320.9857,7809.6064,0.7131,4646.4931,158.8239,6214.8743,22.247,92.1365,2505.5315,14.2869,959205.581,859.7227,1023.57,
10/31/07,2168.4629,2428.1655,2649.6936,2553.7225,3221.8918,4624.9062,4458.4989,3082.9378,5231.059,2395.3758,3082.2862,7970.3592,730.2104,107.2112,2873.8901,0.5707,22.0334,1361.7371,979.0074,228.7822,338.3763,8184.9714,0.7604,5381.9962,180.6922,6467.6102,25.9608,107.1541,2780.1061,15.8125,1064319.742,958.2206,1084.897,
11/30/07,2003.3138,2251.4953,2355.6867,2521.9981,3162.3063,4630.9871,4237.7016,2872.092,5016.4239,2352.8727,2962.8084,7326.162,717.2337,92.6539,2605.76,0.5754,21.0895,1257.0359,908.6731,223.6564,300.4099,7726.8141,0.6872,5120.3869,166.8543,6215.2618,25.4689,93.0179,2679.5478,14.7657,981075.966,958.3516,1000,
12/31/07,2006.1598,2171.3259,2420.6263,2564.3451,3035.456,4450.214,4127.6324,2864.3811,4981.4304,2319.3209,2967.3905,7127.1877,706.7616,88.524,2565.8495,0.5788,21.861,1236.4827,907.9509,237.8288,296.4075,7648.7878,0.6892,5270.7247,159.8846,6222.0204,27.3804,89.0063,2684.1395,15.0878,1013109.837,926.8729,983.6694,
1/31/08,1753.4449,1982.8368,2266.5986,2205.3183,2896.5919,4200.3469,3761.5026,2581.7982,4682.6299,2039.1521,2616.211,6292.5316,638.0861,69.4377,2521.8493,0.5675,20.2593,1062.0771,846.0124,235.4631,265.2559,7548.8275,0.591,4835.4897,139.8635,5508.2587,23.4516,69.8071,2371.9026,14.0808,773904.982,813.5886,902.5635,
2/29/08,1824.5316,2045.7217,2406.9522,2234.3472,2915.7565,4289.2636,3798.1558,2456.5453,4530.4922,2072.9095,2677.6662,6731.6078,636.7656,76.9208,2614.8807,0.6124,19.3863,1096.8172,814.6425,234.739,304.6047,7595.8038,0.6174,5419.4694,147.7694,5998.5912,22.886,77.1765,2319.6399,15.9658,780317.7003,828.1942,687.7825,
3/31/08,1853.1593,1937.3425,2274.934,2258.247,2773.7127,4341.8082,3763.7507,2466.5167,4510.9058,2124.8809,2762.7488,6879.0265,623.9371,67.5535,2817.4074,0.5414,18.2521,1180.96,818.0271,215.9372,312.074,8036.7029,0.592,5006.1052,136.4953,6184.3019,19.9933,67.7971,2178.4404,15.6258,627601.5183,871.3467,550.3521,
4/30/08,1976.0241,2101.6459,2436.0597,2337.2761,2974.7504,4326.067,4024.6371,2612.0027,4730.6252,2211.4413,2836.9235,7011.1555,659.8687,77.9535,2787.1801,0.5092,16.4298,1164.6356,852.2719,221.4227,325.2037,7894.8521,0.6331,5775.5588,153.5259,6131.0965,22.1615,78.352,2357.3036,15.9372,730469.3511,896.6869,569.2703,
5/30/08,1989.919,2160.7429,2621.3556,2346.5204,3049.1655,4305.6679,4024.3351,2734.4338,4791.8984,2227.3483,2838.6013,7135.0939,649.1211,73.6965,2758.0111,0.5318,16.4181,1201.7604,891.4206,215.0548,314.7449,8376.0073,0.6246,6439.5311,158.3122,6511.8856,20.0718,74.1581,2345.7038,15.449,709612.4753,882.5873,434.3236,
6/30/08,1836.4101,2017.6848,2527.409,2158.3351,2839.5889,4073.5019,3789.6531,2486.5606,4387.8851,2002.5257,2473.9516,6036.1349,577.8962,64.4581,2489.6207,0.5167,13.6728,1084.9948,822.7941,196.2561,278.5285,7646.9204,0.5467,5928.7322,142.8966,6109.6105,16.0401,64.8104,2095.175,13.7448,620610.8299,791.279,437.68,
7/31/08,1828.9354,1883.4613,2351.489,2135.7139,2742.7286,4051.7983,3640.2657,2522.7384,4350.9995,1962.2162,2373.465,5984.6346,551.7129,65.9277,2639.8908,0.5171,14.787,1224.7211,853.2311,193.8888,253.1703,7315.8649,0.5381,5313.1132,146.1129,5943.6069,17.1637,66.3289,2064.551,11.8917,789487.8652,780.2946,544.8485,
8/29/08,1678.0104,1801.1457,2305.6952,2005.253,2633.1456,3933.6651,3557.0553,2571.0306,4413.9455,1893.6963,2381.0614,5721.3555,527.8367,60.5289,2492.7168,0.4823,15.0705,1056.7992,884.0391,176.908,247.9336,7006.6028,0.4636,4788.2687,139.7052,5676.3442,16.9262,60.9152,1954.9094,12.1276,718118.4921,724.0867,664.8539,
9/30/08,1426.537,1503.4255,1978.3246,1714.5823,2319.7942,3533.4062,3037.2801,2272.8578,4020.5953,1621.1642,1932.1214,4660.5635,448.2331,47.9241,2233.2988,0.3754,14.1549,917.5727,813.593,161.4759,200.535,6208.574,0.4192,3683.6282,118.4688,4499.3386,13.7545,47.9823,1615.9985,10.6683,621551.0998,651.5996,576.5927,
10/31/08,1017.1888,1126.0849,1444.9915,1320.7628,1976.7469,3099.9702,2467.9198,1871.2165,3345.333,1257.5205,1445.8922,3418.2645,342.3673,37.0097,1661.2386,0.2321,10.7055,612.0583,644.2908,133.6889,162.707,4304.0895,0.2936,2503.2072,88.9259,3344.2497,9.8819,36.9892,1272.5932,7.16,404188.9258,485.8098,452.5942,
11/28/08,986.4212,1046.5609,1363.127,1202.5427,1952.4452,2818.1927,2331.9059,1672.6928,3105.3122,1182.3158,1358.8203,3293.8721,321.8428,38.6218,1615.2846,0.2041,10.6492,537.5198,568.0657,131.9442,145.1292,4151.088,0.2543,2272.7431,87.7599,3116.2209,8.8248,38.5989,1265.595,6.8547,363342.8993,474.3871,415.8637,
12/31/08,1058.7252,1117.1454,1325.0334,1356.5366,2109.0132,3062.4718,2268.564,1719.2295,3138.3077,1282.2999,1484.4392,3491.9251,343.7121,42.6723,1658.1815,0.244,10.5207,559.1371,600.9508,140.5782,152.3569,4345.1322,0.3004,2317.4596,98.1668,3232.7569,9.6927,42.6456,1314.0714,7.8118,387282.2867,536.3901,453.8856,
1/30/09,996.8597,962.8455,1278.5052,1125.4265,1965.6265,2690.2346,2129.4349,1610.0516,2873.8008,1099.04,1361.106,3098.779,295.8647,39.1287,1837.505,0.2334,10.2952,420.562,534.1016,137.5346,137.063,3792.5968,0.291,2424.4832,87.3844,3160.7438,9.4713,39.1276,1319.9873,7.493,349090.2636,453.3902,424.3972,
2/27/09,886.0715,936.9541,1168.9985,983.8412,1721.511,2389.7294,1976.9193,1505.2745,2567.8023,994.1734,1191.3614,2990.7142,255.1854,37.8838,1826.6692,0.212,10.3361,336.3422,469.161,135.9275,142.4957,3288.9581,0.2411,2354.1065,81.2946,2836.7162,8.5051,37.883,1256.8942,7.1691,310834.8762,404.1439,324.4793,
3/31/09,958.7332,1092.2729,1278.9993,1088.1363,1742.6434,2575.5539,2064.1961,1671.2204,2792.7392,1076.649,1232.8181,3272.7126,272.9855,43.2365,1884.421,0.2533,11.2475,384.6664,511.0028,136.5191,165.0102,3738.7818,0.3083,2610.2945,95.9187,2850.3135,9.5388,43.2087,1308.3852,7.4138,338306.4514,434.1288,375.0281,
4/30/09,1127.4416,1209.1606,1457.2061,1257.1576,1910.4483,2747.3373,2337.795,1878.4121,3059.9756,1212.0772,1371.5226,4020.2339,323.8991,47.9478,2028.4146,0.3322,12.0832,481.8517,589.9878,158.7657,193.7271,4284.5958,0.3699,3128.3935,107.0553,3371.6978,11.3762,47.9193,1529.6794,8.8223,435230.491,505.0322,438.3861,
5/29/09,1407.9528,1340.857,1766.7695,1358.1168,2106.1921,3005.608,2683.5184,1943.6103,3231.0296,1339.9006,1534.9082,4342.8134,363.0319,55.7522,2419.959,0.3721,14.0818,501.6236,607.7698,169.8101,223.2724,5022.9915,0.3851,3821.9753,125.397,3811.2088,15.5858,55.7339,1807.9567,10.3205,505347.1395,563.9871,511.239,
6/30/09,1400.6428,1408.9427,1671.1224,1311.4571,2142.469,2976.9808,2664.7638,2011.0241,3237.4244,1279.3321,1515.2764,4335.8926,346.4777,57.7891,2539.0073,0.3973,13.9817,528.418,616.6856,174.9244,206.1422,5070.8072,0.3818,3671.3219,125.7079,3817.9138,15.2468,57.7527,1778.9678,11.4008,527656.4262,586.6597,529.8535,
7/31/09,1623.9175,1555.8667,1871.8023,1465.8599,2233.4078,3307.8626,2916.751,2169.1209,3482.274,1412.6335,1732.546,5113.2532,375.3761,64.043,2611.8019,0.4947,16.2721,679.0987,676.0747,193.541,227.3194,5609.2248,0.454,3999.4077,133.4836,4091.4305,16.5663,64.0035,2023.9991,11.8585,641496.3962,666.2735,581.6933,
8/31/09,1581.5727,1687.4076,1844.9483,1526.9854,2320.7713,3523.2307,3104.8088,2205.3733,3607.9287,1522.5579,1829.654,5389.3064,410.4185,59.534,2496.3224,0.4911,16.1122,718.4777,695.4604,193.0474,219.3004,5891.257,0.4572,4067.7362,140.0817,4415.8965,16.4151,59.5005,1880.9602,12.154,678249.0805,705.835,678.0348,
9/30/09,1674.9568,1889.0705,1978.9185,1616.1179,2266.6165,3650.998,3198.6323,2330.9064,3742.5445,1615.727,1981.0555,5436.6657,438.7117,62.0586,2682.2817,0.5488,16.0255,714.0478,735.511,200.5907,247.1205,5990.2282,0.5136,4686.1266,145.5449,4506.7238,18.2324,62.0194,2036.4677,13.6772,702455.7191,741.9345,698.0351,
10/30/09,1658.136,1878.165,1877.2405,1551.7951,2209.8389,3668.2748,3243.1318,2246.8051,3672.9823,1551.1552,1941.3744,5687.1332,416.9915,66.0412,2699.0412,0.5285,16.3303,752.9171,685.5359,210.5954,236.9389,6019.3919,0.4777,4815.9538,142.0127,4378.9054,17.502,66.0014,2092.5619,12.8104,681145.0901,734.0765,719.1963,
11/30/09,1741.3012,1944.2081,2016.752,1631.5411,2187.4429,3729.5411,3362.918,2360.2665,3893.1449,1607.2623,1976.7527,5685.7451,421.6222,67.6609,2851.5455,0.5454,17.2215,814.7333,706.8888,212.8448,246.1063,6622.8403,0.4826,5213.0389,150.4992,4520.3821,18.9619,67.6198,2065.4589,12.8988,639254.1246,763.2776,647.1557,
12/31/09,1835.3994,1981.0343,2080.3059,1651.2844,2202.6828,3790.657,3455.031,2498.738,3968.3317,1643.4668,2050.5437,5633.0675,426.1522,67.9735,3096.0734,0.5755,17.6901,797.5557,763.7481,213.5941,267.1075,6808.7322,0.5304,5298.0676,157.4193,4379.8798,19.6414,67.9659,2110.3938,13.8222,768119.1546,745.1419,631.811,
1/29/10,1724.7239,1845.0651,1926.7163,1505.1947,2244.4339,3664.0135,3291.5505,2365.3772,3825.5875,1521.9966,1977.8622,5492.9226,390.0914,62.1031,3195.6413,0.5892,16.6746,787.0795,735.6007,212.6013,249.793,6384.4361,0.5057,4718.8991,149.0711,4516.8409,18.5953,62.1908,1971.5566,13.1071,781048.3042,657.308,621.9822,
2/26/10,1740.3997,1909.3225,2037.9236,1471.6986,2268.7942,3732.9982,3269.0741,2468.685,3944.0112,1486.6844,1884.8586,5650.6472,368.2927,63.4647,3164.2061,0.5668,17.602,745.1731,768.698,214.5665,240.6287,6655.6353,0.501,4946.6427,148.8637,4458.8942,18.8496,63.5323,2048.8559,13.6882,683044.1539,608.3876,642.8054,
3/31/10,1812.2803,2076.3421,2207.2436,1604.8319,2363.8996,3924.2709,3483.7779,2646.2427,4182.0208,1579.0942,2019.6296,6046.1029,395.1113,66.899,3105.5056,0.6358,18.5868,832.5955,831.0874,234.1531,256.8764,7342.2197,0.546,5307.611,166.9773,4785.6198,20.5663,66.9827,2161.546,15.6705,796983.699,629.6791,635.9877,
4/30/10,1918.0098,2055.2359,2239.4726,1563.6677,2359.2455,3705.7893,3454.9202,2717.2313,4248.0146,1497.7846,1990.3357,6275.4574,367.6633,66.5286,3219.2696,0.6745,19.5168,823.8662,878.119,244.2638,263.4147,7353.3003,0.5749,5260.6343,166.4555,5054.9448,20.9792,66.6061,2109.2529,15.2875,852842.9504,598.7452,688.2775,
5/31/10,1749.8126,1731.594,2085.9868,1378.0481,2168.3578,3299.244,3091.6642,2495.2437,3908.8202,1281.5786,1746.0316,5393.3902,309.0326,62.3088,3162.5031,0.6229,18.6779,706.6334,811.4985,227.2916,237.5467,6874.3165,0.4982,4709.0119,155.4958,4479.5955,19.3015,62.5632,1975.1467,14.8687,757912.8344,494.7492,659.4296,
6/30/10,1812.0953,1690.9556,1978.0233,1374.1052,2124.0103,3439.9679,3043.1903,2333.2213,3704.1731,1258.1956,1734.072,5548.1279,305.1468,62.9005,3194.3569,0.6646,19.0677,653.3348,748.5994,235.669,232.7914,6679.7689,0.5051,4500.4924,149.6556,4520.2923,20.1272,63.1591,2035.8053,15.3986,765487.3318,492.8626,676.3724,
7/30/10,1956.9662,1889.6183,2120.0294,1504.5115,2198.8567,3605.4362,3418.9116,2495.1169,3963.6836,1413.1231,1920.9528,6196.5547,353.4448,65.6313,3580.0348,0.7071,19.7145,781.8111,800.0123,247.1554,248.9536,7070.1427,0.5429,5118.6323,168.4,4985.6112,20.2451,65.7181,2153.3138,16.3659,885206.8869,599.4018,659.8551,
8/31/10,1944.1201,1839.2026,2079.2879,1415.3192,2147.9798,3695.3159,3375.6053,2342.3825,3784.7362,1325.5438,1773.7467,5837.3947,327.1231,63.8206,3840.1331,0.6857,20.8312,753.5086,740.7755,263.9508,243.473,6714.0735,0.5288,4954.6247,163.2729,4747.761,19.9733,64.0117,2176.5555,17.9062,870748.6007,565.2832,638.9605,
9/30/10,2098.9521,2089.9088,2241.5199,1602.8838,2229.2541,3897.1579,3687.3782,2627.6677,4122.4858,1517.5394,2006.7574,6918.8491,364.4196,69.302,4235.333,0.7836,24.8093,884.0399,833.073,279.4295,269.6324,7446.3543,0.5933,5479.8864,187.2267,5319.08,23.2246,69.3745,2482.4512,20.4414,1005934.495,625.0424,628.0235,
10/29/10,2170.5851,2159.2903,2312.121,1728.038,2274.7924,3986.0214,3840.221,2782.8571,4279.3388,1594.7255,2040.4602,6952.1344,387.6448,71.9969,4297.6307,0.806,25.3131,929.0345,867.1599,286.6019,277.0113,8057.8841,0.6004,5559.7251,190.1525,5500.2054,23.6125,71.9711,2536.4856,20.8577,1065158.093,652.4953,663.8931,
11/30/10,2137.8226,2090.198,2336.4843,1640.2514,2322.2185,3842.2172,3668.4684,2777.3497,4279.8542,1415.2596,1840.5982,6759.673,326.1453,70.2777,4343.0823,0.7486,21.9124,840.8807,897.2357,278.5403,281.3751,8215.1744,0.6006,5294.665,184.6882,5150.7086,22.0742,70.3732,2583.7633,20.9083,958884.2815,516.4402,676.6453,
